id,doc_id,file,title,title_normalized,url,source,text,raw_text,chars
canada-top-parks_5_c36,canada-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\canada-top-parks.json,West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve,west coast trail: hike of a lifetime - pacific rim national park reserve,https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct,Canada,"Title: West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve
Source: Canada
URL: https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct

Platforms can be very slippery, use caution. Trail maintenance is ongoing. Boardwalks may be broken for several kilometres; ladders may be missing rungs. Cable cars may be out of commission, making river crossings dangerous and impossible in areas. Hikers must wade across some creeks and rivers. Be prepared to wait for flood waters to subside; this may take one or more days. Wait for safe water levels and low tides, undo all straps including chest and hip (if you fall, you can slip out of your pack more easily) and wear running shoes or sandals (for river crossings only). High tides can make beach walking very difficult and sometimes impossible. Carefully follow both the tide charts (Tofino) and West Coast Trail map to avoid being trapped or cut off. Consider the overnight high tide when pitching your tent on the beach. Watch also for large ocean waves and swells when hiking near the water's edge. For more information on being CoastSmart and to ""Know Before You Go Near the Water"" refer to CoastSmart.ca Tsunamis: If the ground shakes under your feet, or you see the waterline quickly recede from the shore, a tsunami may be coming.","Platforms can be very slippery, use caution. Trail maintenance is ongoing. Boardwalks may be broken for several kilometres; ladders may be missing rungs. Cable cars may be out of commission, making river crossings dangerous and impossible in areas. Hikers must wade across some creeks and rivers. Be prepared to wait for flood waters to subside; this may take one or more days. Wait for safe water levels and low tides, undo all straps including chest and hip (if you fall, you can slip out of your pack more easily) and wear running shoes or sandals (for river crossings only). High tides can make beach walking very difficult and sometimes impossible. Carefully follow both the tide charts (Tofino) and West Coast Trail map to avoid being trapped or cut off. Consider the overnight high tide when pitching your tent on the beach. Watch also for large ocean waves and swells when hiking near the water's edge. For more information on being CoastSmart and to ""Know Before You Go Near the Water"" refer to CoastSmart.ca Tsunamis: If the ground shakes under your feet, or you see the waterline quickly recede from the shore, a tsunami may be coming.",1305
canada-top-parks_5_c37,canada-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\canada-top-parks.json,West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve,west coast trail: hike of a lifetime - pacific rim national park reserve,https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct,Canada,"Title: West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve
Source: Canada
URL: https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct

Move to higher ground and/or follow tsunami evacuation routes. Attempt to gain 20 metres in elevation in 20 minutes. Drinking water is available from most rivers and creeks. Collect water upstream, then purify, boil or filter it. Do not contaminate water for others. Do not consume bivalve shellfish (clams, mussels, & oysters) due to regular occurrences of Paralytic Shellfish Poisoning (PSP). PSP can result in serious illness or death. Fresh water fishing is not permitted on the West Coast Trail. Salt water fishing is permitted on the West Coast Trail. Carry the appropriate licenses (BC Tidal Waters Sports Fishing License) and follow the regulations and closures. How to contact help in an emergency In an emergency follow the safety advice given to you by Parks Canada staff, First Nation Trail Guardians, or ferry operators; they will notify authorities and assist you until more help arrives. Cell phone coverage is inconsistent on the West Coast Trail. Do not expect cell phone service, however, roaming connection to US carriers may be possible at some shoreline locations.","Move to higher ground and/or follow tsunami evacuation routes. Attempt to gain 20 metres in elevation in 20 minutes. Drinking water is available from most rivers and creeks. Collect water upstream, then purify, boil or filter it. Do not contaminate water for others. Do not consume bivalve shellfish (clams, mussels, & oysters) due to regular occurrences of Paralytic Shellfish Poisoning (PSP). PSP can result in serious illness or death. Fresh water fishing is not permitted on the West Coast Trail. Salt water fishing is permitted on the West Coast Trail. Carry the appropriate licenses (BC Tidal Waters Sports Fishing License) and follow the regulations and closures. How to contact help in an emergency In an emergency follow the safety advice given to you by Parks Canada staff, First Nation Trail Guardians, or ferry operators; they will notify authorities and assist you until more help arrives. Cell phone coverage is inconsistent on the West Coast Trail. Do not expect cell phone service, however, roaming connection to US carriers may be possible at some shoreline locations.",1244
canada-top-parks_5_c38,canada-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\canada-top-parks.json,West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve,west coast trail: hike of a lifetime - pacific rim national park reserve,https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct,Canada,"Title: West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve
Source: Canada
URL: https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct

Devices such as ""SPOT"", ""inReach"", satellite phones, and VHF radios are often the only devices that will work on the West Coast Trail. Be familiar with your device and how it operates. Make sure to let your contact person know how to contact Parks Canada Emergency Response in case of an emergency. Each hiking party is responsible for assisting injured members of their party. If you are injured, but can hike and don't need medical attention, try to get off the trail at the nearest exit with assistance of your party or other hikers and report your injury to Parks Canada staff; you should not continue hiking in the hope that your condition will improve. and cannot hike to the nearest exit or you need medical attention, follow the instructions in the West Coast Trail Safety Information sheet that is issued to all parties with their West Coast Trail Backcountry Use Permit. Parks Canada staff are responsible for assisting injured hikers. The majority of evacuations are done by the Parks Canada Visitor Safety Team by boat, though a serious or complex evacuation may require assistance from other agencies.","Devices such as ""SPOT"", ""inReach"", satellite phones, and VHF radios are often the only devices that will work on the West Coast Trail. Be familiar with your device and how it operates. Make sure to let your contact person know how to contact Parks Canada Emergency Response in case of an emergency. Each hiking party is responsible for assisting injured members of their party. If you are injured, but can hike and don't need medical attention, try to get off the trail at the nearest exit with assistance of your party or other hikers and report your injury to Parks Canada staff; you should not continue hiking in the hope that your condition will improve. and cannot hike to the nearest exit or you need medical attention, follow the instructions in the West Coast Trail Safety Information sheet that is issued to all parties with their West Coast Trail Backcountry Use Permit. Parks Canada staff are responsible for assisting injured hikers. The majority of evacuations are done by the Parks Canada Visitor Safety Team by boat, though a serious or complex evacuation may require assistance from other agencies.",1273
canada-top-parks_5_c39,canada-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\canada-top-parks.json,West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve,west coast trail: hike of a lifetime - pacific rim national park reserve,https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct,Canada,"Title: West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve
Source: Canada
URL: https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct

Parks Canada staff will evacuate injured hikers to the nearest exit point, ambulance, or medical facility. This is not necessarily the most convenient location for the injured hiker. Minor complaints such as blisters, sore feet, fatigue and lack of food do not warrant evacuation. The Visitor Safety team works very hard and often gets multiple call-outs on the same day. Please only contact them for serious situations or questions. Transportation to and from the West Coast Trail Parks Canada provides this listing for the convenience of hikers. It is not intended as a testimonial for the services. Hikers make their own arrangements for transportation services. Refer to Resources section of this page for contact information. Reservations for transportation are recommended. Vehicles can be left at a number of locations near the access points. Ask for details once you arrive at the West Coast Trail Orientation Centres. To Pachena Bay West Coast Trail Orientation Centre, 5 km south of Bamfield Drive on gravel logging roads from Port Alberni (2 hrs) or Duncan (3 hrs). Bus from Victoria (5.5 hrs), Nanaimo (3.5 hrs), with the West Coast Trail Express.","Parks Canada staff will evacuate injured hikers to the nearest exit point, ambulance, or medical facility. This is not necessarily the most convenient location for the injured hiker. Minor complaints such as blisters, sore feet, fatigue and lack of food do not warrant evacuation. The Visitor Safety team works very hard and often gets multiple call-outs on the same day. Please only contact them for serious situations or questions. Transportation to and from the West Coast Trail Parks Canada provides this listing for the convenience of hikers. It is not intended as a testimonial for the services. Hikers make their own arrangements for transportation services. Refer to Resources section of this page for contact information. Reservations for transportation are recommended. Vehicles can be left at a number of locations near the access points. Ask for details once you arrive at the West Coast Trail Orientation Centres. To Pachena Bay West Coast Trail Orientation Centre, 5 km south of Bamfield Drive on gravel logging roads from Port Alberni (2 hrs) or Duncan (3 hrs). Bus from Victoria (5.5 hrs), Nanaimo (3.5 hrs), with the West Coast Trail Express.",1318
canada-top-parks_5_c40,canada-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\canada-top-parks.json,West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve,west coast trail: hike of a lifetime - pacific rim national park reserve,https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct,Canada,"Title: West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve
Source: Canada
URL: https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct

Bamfield Taxi is available to transport hikers from Bamfield to the Pachena Bay trailhead. In 2018, Huu-ay-aht First Nations put in a 4.5 km walking trail, Tiičmis Tašii, that provides a safe walking connection between Anacla and Bamfield. Please use this trail when accessing Bamfield and do not walk on the road. To Balaats'adt (Nitinaht Village) Orientation Centre in Balaats'adt (Nitinaht Village), 80 km southeast of Port Alberni Drive on gravel logging roads from Port Alberni (2 hrs) or Duncan (2.5 hrs) See the Ditidaht First Nation website for detailed directions to Balaats'adt (Nitinaht Village) Between Balaats'adt (Nitinaht Village) and Nitinaht Narrows The Balaats'adt (Nitinaht Village) Water Taxi makes only one scheduled trip each way per day between Balaats'adt (Nitinaht Village), at the head of Nitinaht Lake, and Nitinaht Narrows on the West Coast Trail. 8:00 a.m. departure from the Balaats'adt (Nitinaht Village) Dock to Nitinaht Narrows on the West Coast Trail. 4:30 p.m. departure from Nitinaht Narrows on the West Coast Trail to Balaats'adt (Nitinaht Village) dock. Balaats'adt (Nitinaht Village) is a small, remote community; an overnight stay may be required.","Bamfield Taxi is available to transport hikers from Bamfield to the Pachena Bay trailhead. In 2018, Huu-ay-aht First Nations put in a 4.5 km walking trail, Tiičmis Tašii, that provides a safe walking connection between Anacla and Bamfield. Please use this trail when accessing Bamfield and do not walk on the road. To Balaats'adt (Nitinaht Village) Orientation Centre in Balaats'adt (Nitinaht Village), 80 km southeast of Port Alberni Drive on gravel logging roads from Port Alberni (2 hrs) or Duncan (2.5 hrs) See the Ditidaht First Nation website for detailed directions to Balaats'adt (Nitinaht Village) Between Balaats'adt (Nitinaht Village) and Nitinaht Narrows The Balaats'adt (Nitinaht Village) Water Taxi makes only one scheduled trip each way per day between Balaats'adt (Nitinaht Village), at the head of Nitinaht Lake, and Nitinaht Narrows on the West Coast Trail. 8:00 a.m. departure from the Balaats'adt (Nitinaht Village) Dock to Nitinaht Narrows on the West Coast Trail. 4:30 p.m. departure from Nitinaht Narrows on the West Coast Trail to Balaats'adt (Nitinaht Village) dock. Balaats'adt (Nitinaht Village) is a small, remote community; an overnight stay may be required.",1346
canada-top-parks_5_c41,canada-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\canada-top-parks.json,West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve,west coast trail: hike of a lifetime - pacific rim national park reserve,https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct,Canada,"Title: West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve
Source: Canada
URL: https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct

You have the option to stay in the motel or campground for the night. There is no cell phone service. To Gordon River West Coast Trail Orientation Centre, 5 km north of Port Renfrew Drive from Victoria via Highway 14 (2 hrs), or Duncan (1.5 hrs) via logging road. Bus from Victoria (2 hrs) with West Coast Trail Express. Between Port Renfrew, Balaats'adt (Nitinaht Village) and Bamfield by logging road Bus (3 hrs) with West Coast Trail Express on gravel logging roads When travelling by West Coast Trail Express to Balaats'adt (Nitinaht Village), the West Coast Trail Express will stop at the Junction (7 km from Balaats'adt (Nitinaht Village)) and you will be transferred to Balaats'adt (Nitinaht Village) by another shuttle. Protecting the West Coast Trail and Pacific Rim National Park Reserve Parks Canada is responsible for ensuring the sustainability and integrity of the natural and cultural resources in its care. Everyone can help to protect the ecological integrity and cultural heritage of the West Coast Trail. Working with others, we strive to provide Canadians and international visitors with the opportunity to learn about Canada's heritage.","You have the option to stay in the motel or campground for the night. There is no cell phone service. To Gordon River West Coast Trail Orientation Centre, 5 km north of Port Renfrew Drive from Victoria via Highway 14 (2 hrs), or Duncan (1.5 hrs) via logging road. Bus from Victoria (2 hrs) with West Coast Trail Express. Between Port Renfrew, Balaats'adt (Nitinaht Village) and Bamfield by logging road Bus (3 hrs) with West Coast Trail Express on gravel logging roads When travelling by West Coast Trail Express to Balaats'adt (Nitinaht Village), the West Coast Trail Express will stop at the Junction (7 km from Balaats'adt (Nitinaht Village)) and you will be transferred to Balaats'adt (Nitinaht Village) by another shuttle. Protecting the West Coast Trail and Pacific Rim National Park Reserve Parks Canada is responsible for ensuring the sustainability and integrity of the natural and cultural resources in its care. Everyone can help to protect the ecological integrity and cultural heritage of the West Coast Trail. Working with others, we strive to provide Canadians and international visitors with the opportunity to learn about Canada's heritage.",1316
canada-top-parks_5_c42,canada-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\canada-top-parks.json,West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve,west coast trail: hike of a lifetime - pacific rim national park reserve,https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct,Canada,"Title: West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve
Source: Canada
URL: https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct

Parks Canada and the Huu-ay-aht, Ditidaht and Pacheedaht First Nations work collaboratively to ensure protection, preservation and presentation of these lands. Respectful behaviour from all hikers will lead to a safe and rewarding experience and contribute to a healthy, functioning ecosystem. Backcountry etiquette: low impact camping It is an offence under the Canada National Parks Act to collect, remove, destroy, or deface any natural or cultural heritage resource within national park reserve boundaries. This includes defacing artifacts, cutting trees for firewood or makeshift shelters and collecting or removing marine life, shellfish, fossils, artifacts, plants, etc. Leave Pacific Rim National Park Reserve in as good or better condition than you found it. Use a stove and minimize fires. Do not rely on fires for cooking, staying warm or drying out. Small driftwood fires are permitted below the high tide line on beaches only: fires are not permitted in the forest. Use only driftwood (no thicker than your wrist): do not cut vegetation, trees or other plants, and keep fires away from beach logs. Make sure fires have burned out, or are extinguished with water, and dismantled.","Parks Canada and the Huu-ay-aht, Ditidaht and Pacheedaht First Nations work collaboratively to ensure protection, preservation and presentation of these lands. Respectful behaviour from all hikers will lead to a safe and rewarding experience and contribute to a healthy, functioning ecosystem. Backcountry etiquette: low impact camping It is an offence under the Canada National Parks Act to collect, remove, destroy, or deface any natural or cultural heritage resource within national park reserve boundaries. This includes defacing artifacts, cutting trees for firewood or makeshift shelters and collecting or removing marine life, shellfish, fossils, artifacts, plants, etc. Leave Pacific Rim National Park Reserve in as good or better condition than you found it. Use a stove and minimize fires. Do not rely on fires for cooking, staying warm or drying out. Small driftwood fires are permitted below the high tide line on beaches only: fires are not permitted in the forest. Use only driftwood (no thicker than your wrist): do not cut vegetation, trees or other plants, and keep fires away from beach logs. Make sure fires have burned out, or are extinguished with water, and dismantled.",1350
canada-top-parks_5_c43,canada-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\canada-top-parks.json,West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve,west coast trail: hike of a lifetime - pacific rim national park reserve,https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct,Canada,"Title: West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve
Source: Canada
URL: https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct

No trace of the fire should be left. Conserve firewood for other hikers later in the season Support safe water: use outhouses. Outhouses are available at all designated camping areas. If you are stuck between outhouses, dig a hole 20 centimetres (7 inch) deep, at least 30 metres (100 feet or three bus lengths) away from water sources and well off the trail. Bury the human waste. Dispose of toilet paper in outhouses or pack it out. Use composting outhouses for bodily waste and toilet paper only. They are not compost piles for food scraps, garbage, feminine hygiene products or disposable wipes. If possible, camp on the beach above the high-tide line to reduce the impact and soil compaction in vegetated areas. Ensure all washing (bodies, clothes, and dishes) is carried out in the ocean or at the mouth of rivers. Do not contaminate any water upstream. Dispose of any dirty water at least 30 metres from drinking water sources. Use only biodegradable soap. Your actions can kill wildlife and endanger hikers.","No trace of the fire should be left. Conserve firewood for other hikers later in the season Support safe water: use outhouses. Outhouses are available at all designated camping areas. If you are stuck between outhouses, dig a hole 20 centimetres (7 inch) deep, at least 30 metres (100 feet or three bus lengths) away from water sources and well off the trail. Bury the human waste. Dispose of toilet paper in outhouses or pack it out. Use composting outhouses for bodily waste and toilet paper only. They are not compost piles for food scraps, garbage, feminine hygiene products or disposable wipes. If possible, camp on the beach above the high-tide line to reduce the impact and soil compaction in vegetated areas. Ensure all washing (bodies, clothes, and dishes) is carried out in the ocean or at the mouth of rivers. Do not contaminate any water upstream. Dispose of any dirty water at least 30 metres from drinking water sources. Use only biodegradable soap. Your actions can kill wildlife and endanger hikers.",1174
canada-top-parks_5_c44,canada-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\canada-top-parks.json,West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve,west coast trail: hike of a lifetime - pacific rim national park reserve,https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct,Canada,"Title: West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve
Source: Canada
URL: https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct

Use metal food lockers or bear poles to store wildlife attractants if they are available, and if they are not available hang your food, garbage and toiletries out of reach of animals and away from tents. Items should be a minimum of 4 metres (12 feet) off the ground, 3 metres (9 feet) from the trunk of the tree and 3 metres (9 feet) down from the limb. Pack it in, pack it out. There are no garbage cans on the West Coast Trail: everything you pack in you must pack out, including orange peels, extra food (do not think you are doing anyone a favour by leaving extra food or supplies in the food lockers), feminine hygiene products, tarps, ropes, and wet clothes. Before arriving at the trail, minimize packaging to reduce garbage and weight. When you depart a campsite, do not leave any items in the metal food lockers. You are not helping other hikers by leaving food or other items behind. The food lockers will become full and unusable, will eventually smell, and still be an attractant to wildlife. Pack out all of your garbage and food. First Nation reserves and treaty settlement lands located along the West Coast Trail are private property.","Use metal food lockers or bear poles to store wildlife attractants if they are available, and if they are not available hang your food, garbage and toiletries out of reach of animals and away from tents. Items should be a minimum of 4 metres (12 feet) off the ground, 3 metres (9 feet) from the trunk of the tree and 3 metres (9 feet) down from the limb. Pack it in, pack it out. There are no garbage cans on the West Coast Trail: everything you pack in you must pack out, including orange peels, extra food (do not think you are doing anyone a favour by leaving extra food or supplies in the food lockers), feminine hygiene products, tarps, ropes, and wet clothes. Before arriving at the trail, minimize packaging to reduce garbage and weight. When you depart a campsite, do not leave any items in the metal food lockers. You are not helping other hikers by leaving food or other items behind. The food lockers will become full and unusable, will eventually smell, and still be an attractant to wildlife. Pack out all of your garbage and food. First Nation reserves and treaty settlement lands located along the West Coast Trail are private property.",1310
canada-top-parks_5_c45,canada-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\canada-top-parks.json,West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve,west coast trail: hike of a lifetime - pacific rim national park reserve,https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct,Canada,"Title: West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve
Source: Canada
URL: https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct

The First Nations welcome you and ask that you stay on the main trail/beach and obey all signs. Patrol and Guardian cabins are not for hikers. Respect other visitors and protect the quality of their experience. Living with wildlife Black bears, wolves and cougars use the beaches and trails. All wild animals are potentially dangerous. To avoid a dangerous encounter with wildlife stay alert and keep these points in mind: Keep food and garbage inaccessible to wildlife; they are attractants. Keep children close to you. If you encounter a predator, group together, face the animal and retreat slowly. Give them an avenue of escape; do not run or play dead. In the unlikely event of an attack, try to appear big and aggressive: shout, wave a stick or throw rocks. Parks Canada strongly recommends that a minimum of one person per group carry bear spray and know how to use it. Knowledge, alertness and a clean campsite can help avoid a dangerous encounter. Never approach a predator. Always give them an avenue of escape. If you encounter a predator, do not run - it may trigger an attack. Follow the recommendations in You are in Black Bear Country and You are in Wolf and Cougar Country.","The First Nations welcome you and ask that you stay on the main trail/beach and obey all signs. Patrol and Guardian cabins are not for hikers. Respect other visitors and protect the quality of their experience. Living with wildlife Black bears, wolves and cougars use the beaches and trails. All wild animals are potentially dangerous. To avoid a dangerous encounter with wildlife stay alert and keep these points in mind: Keep food and garbage inaccessible to wildlife; they are attractants. Keep children close to you. If you encounter a predator, group together, face the animal and retreat slowly. Give them an avenue of escape; do not run or play dead. In the unlikely event of an attack, try to appear big and aggressive: shout, wave a stick or throw rocks. Parks Canada strongly recommends that a minimum of one person per group carry bear spray and know how to use it. Knowledge, alertness and a clean campsite can help avoid a dangerous encounter. Never approach a predator. Always give them an avenue of escape. If you encounter a predator, do not run - it may trigger an attack. Follow the recommendations in You are in Black Bear Country and You are in Wolf and Cougar Country.",1348
canada-top-parks_5_c46,canada-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\canada-top-parks.json,West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve,west coast trail: hike of a lifetime - pacific rim national park reserve,https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct,Canada,"Title: West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve
Source: Canada
URL: https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct

Talk to the Parks Canada staff at the West Coast Trail Orientation Centres if you have questions. Report any wildlife sightings (with location and details) to the West Coast Trail orientation centre staff when you exit the trail. Do I need a permit to hike the trail? Yes. Even if you are only planning a day hike, you need to obtain a permit, participate in the orientation session and check-in once you are off the trail. Should I make a reservation? Standby spaces are not available; all spaces are reservable. Do I have to pay a fee? Yes. Fees must be paid by everyone that hikes the West Coast Trail. Payment is made at the time of reservation. Are tsunamis a likely occurrence? The west coast experiences several small earthquakes each year. If a tsunami alert is issued, hikers on the trail will be notified. If you feel the ground shake or if the water in the ocean suddenly goes out, head for high ground and follow the tsunami escape route. Will I have to pay for an evacuation if I need one? When you pay for your West Coast Trail Backcountry Use Permit, part of your payment goes to support the rescue services that Parks Canada staff perform.","Talk to the Parks Canada staff at the West Coast Trail Orientation Centres if you have questions. Report any wildlife sightings (with location and details) to the West Coast Trail orientation centre staff when you exit the trail. Do I need a permit to hike the trail? Yes. Even if you are only planning a day hike, you need to obtain a permit, participate in the orientation session and check-in once you are off the trail. Should I make a reservation? Standby spaces are not available; all spaces are reservable. Do I have to pay a fee? Yes. Fees must be paid by everyone that hikes the West Coast Trail. Payment is made at the time of reservation. Are tsunamis a likely occurrence? The west coast experiences several small earthquakes each year. If a tsunami alert is issued, hikers on the trail will be notified. If you feel the ground shake or if the water in the ocean suddenly goes out, head for high ground and follow the tsunami escape route. Will I have to pay for an evacuation if I need one? When you pay for your West Coast Trail Backcountry Use Permit, part of your payment goes to support the rescue services that Parks Canada staff perform.",1314
canada-top-parks_5_c47,canada-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\canada-top-parks.json,West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve,west coast trail: hike of a lifetime - pacific rim national park reserve,https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct,Canada,"Title: West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve
Source: Canada
URL: https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct

I have heard that dogs have been allowed on the trail. Is this true? Dogs are not permitted on the West Coast Trail unless they are service animals. Can I hire a helicopter to bring my family to Tsusiat Falls for the afternoon? No, the only means of accessing any section of the West Coast Trail is to hike from either Pachena Bay, Gordon River or Balaats'adt (Nitinaht Village). I know removing natural or cultural resources from the beach is not allowed. Can I keep a glass ball if I find one? Yes. Removal of any man-made object is permitted. What do I do if food lockers are full when I arrive at a camping area? If the food lockers are full, or there isn't one where you are camping, hang your food approximately 4 metres off the ground and 3 meters away from tree trunk. Do not hang your food above your tent or your neighbours'. Clothes you wore when cooking your dinner should be left outside of your tent at night as clothes can absorb food odour. Where can I park my car while hiking the West Coast Trail? There is unsecure parking available near each of the trailheads.","I have heard that dogs have been allowed on the trail. Is this true? Dogs are not permitted on the West Coast Trail unless they are service animals. Can I hire a helicopter to bring my family to Tsusiat Falls for the afternoon? No, the only means of accessing any section of the West Coast Trail is to hike from either Pachena Bay, Gordon River or Balaats'adt (Nitinaht Village). I know removing natural or cultural resources from the beach is not allowed. Can I keep a glass ball if I find one? Yes. Removal of any man-made object is permitted. What do I do if food lockers are full when I arrive at a camping area? If the food lockers are full, or there isn't one where you are camping, hang your food approximately 4 metres off the ground and 3 meters away from tree trunk. Do not hang your food above your tent or your neighbours'. Clothes you wore when cooking your dinner should be left outside of your tent at night as clothes can absorb food odour. Where can I park my car while hiking the West Coast Trail? There is unsecure parking available near each of the trailheads.",1239
canada-top-parks_5_c48,canada-top-parks_5,F:\IT26\codeacademy\ai-bootcamp\week-6\park-ranger-rag-chatbot\data\processed\canada-top-parks.json,West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve,west coast trail: hike of a lifetime - pacific rim national park reserve,https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct,Canada,"Title: West Coast Trail: Hike of a lifetime - Pacific Rim National Park Reserve
Source: Canada
URL: https://parks.canada.ca/pn-np/bc/pacificrim/activ/sco-wct

For answers to other questions, contact us: pacrim.info@pc.gc.ca West Coast Trail information Parks Canada Emergency Dispatch (24 hours) 1-877-852-3100 (toll-free) or 250-726-3604 *Please note that the toll-free number only works in North America and is not available on satellite phones. Parks Canada Reservation Services (West Coast Trail) 1-877-737-3783 (toll free Canada and the US) 1-519-826-5391 (outside the toll free area) reservation.pc.gc.ca West Coast Trail Orientation Centre Pachena Bay (Bamfield) Phone: 250-728-3234 Open daily 9:00 a.m. to 4:00 p.m., (May 1 to Oct. 5) West Coast Trail Orientation Centre Gordon River (Port Renfrew) Phone: 250-647-5434 West Coast Trail Orientation Centre (Balaats'adt (Nitinaht Village)) wct.nitinaht@gmail.com 250-745-3203 Pacific Rim National Park Reserve Administration Office 2040 Pacific Rim Highway P.O.","For answers to other questions, contact us: pacrim.info@pc.gc.ca West Coast Trail information Parks Canada Emergency Dispatch (24 hours) 1-877-852-3100 (toll-free) or 250-726-3604 *Please note that the toll-free number only works in North America and is not available on satellite phones. Parks Canada Reservation Services (West Coast Trail) 1-877-737-3783 (toll free Canada and the US) 1-519-826-5391 (outside the toll free area) reservation.pc.gc.ca West Coast Trail Orientation Centre Pachena Bay (Bamfield) Phone: 250-728-3234 Open daily 9:00 a.m. to 4:00 p.m., (May 1 to Oct. 5) West Coast Trail Orientation Centre Gordon River (Port Renfrew) Phone: 250-647-5434 West Coast Trail Orientation Centre (Balaats'adt (Nitinaht Village)) wct.nitinaht@gmail.com 250-745-3203 Pacific Rim National Park Reserve Administration Office 2040 Pacific Rim Highway P.O.",1017
